LIABILITIES          ID                   Segment                           Amount       Rate  Base Rate     Spread    Rate Type  Repricing   Orig. Mat.  Resid. Mat.
======================================================================================================================================================
                     nmd_retail_current_000001 Retail Current (NMD)               28200      2.06%      3.98%     -1.92%      Managed        O/N          0.0          0.0
                     term_deposit_1265    Term Deposit                          21      3.36%      3.54%     -0.18%        Fixed    At Mat.          2.0         1.05
                     term_deposit_1266    Term Deposit                          13      2.91%      3.62%     -0.71%        Fixed    At Mat.          1.0         0.85
                     term_deposit_1267    Term Deposit                           7      3.31%      3.62%     -0.31%        Fixed    At Mat.          1.0         0.68
                     term_deposit_1268    Term Deposit                          28      3.23%      3.54%     -0.31%        Fixed    At Mat.          2.0         1.63
                     term_deposit_1269    Term Deposit                          16      3.27%      3.75%     -0.48%        Fixed    At Mat.          0.5         0.33
                     term_deposit_1270    Term Deposit                          27      3.21%      3.54%     -0.34%        Fixed    At Mat.          2.0         1.86
                     term_deposit_1271    Term Deposit                          59      2.84%      3.62%     -0.78%        Fixed    At Mat.          1.0         0.68
                     term_deposit_1272    Term Deposit                           5      3.21%      3.75%     -0.54%        Fixed    At Mat.          0.5         0.38
                     term_deposit_1273    Term Deposit                          13      3.32%      3.81%     -0.49%        Fixed    At Mat.         0.25         0.17
                     term_deposit_1274    Term Deposit                          17      3.15%      3.62%     -0.47%        Fixed    At Mat.          1.0         0.88
                     term_deposit_1275    Term Deposit                          46      3.14%      3.55%     -0.41%        Fixed    At Mat.          3.0         1.99
                     term_deposit_1276    Term Deposit                           7      3.24%      3.62%     -0.38%        Fixed    At Mat.          1.0         0.83
                     term_deposit_1277    Term Deposit                          62      3.23%      3.54%     -0.31%        Fixed    At Mat.          2.0         1.68
                     term_deposit_1278    Term Deposit                          21      2.90%      3.55%     -0.65%        Fixed    At Mat.          3.0         2.28
                     term_deposit_1279    Term Deposit                          18      3.18%      3.81%     -0.63%        Fixed    At Mat.         0.25         0.12
                     term_deposit_1280    Term Deposit                          17      2.67%      3.62%     -0.95%        Fixed    At Mat.          1.0         0.98
                     term_deposit_1281    Term Deposit                          15      2.91%      3.54%     -0.63%        Fixed    At Mat.          2.0         1.12
                     term_deposit_1282    Term Deposit                          36      3.26%      3.62%     -0.36%        Fixed    At Mat.          1.0         0.61
                     term_deposit_1283    Term Deposit                          10      3.08%      3.62%     -0.54%        Fixed    At Mat.          1.0         0.77
                     term_deposit_1284    Term Deposit                          24      3.54%      3.75%     -0.21%        Fixed    At Mat.          0.5         0.33
                     term_deposit_1285    Term Deposit                          15      3.15%      3.55%     -0.40%        Fixed    At Mat.          3.0         1.94
                     term_deposit_1286    Term Deposit                          12      3.54%      3.62%     -0.08%        Fixed    At Mat.          1.0         0.88
                     term_deposit_1287    Term Deposit                          91      3.20%      3.54%     -0.34%        Fixed    At Mat.          2.0          1.7
                     term_deposit_1288    Term Deposit                          25      3.36%      3.62%     -0.27%        Fixed    At Mat.          1.0         0.48
                     term_deposit_1289    Term Deposit                          28      3.24%      3.81%     -0.57%        Fixed    At Mat.         0.25         0.14
